ACO1	ACP1	AIM2	ARF1	ARG1	BDP1	BRF1	CCR4	CCT2	CCT3	CCT4	CCT5	CDC34	CDC37	CDC73	CHD1	CIR1	COP1	DNM1	DPM1	ECM1	ELP3	ENO1	ENO2	FHL1	FPR1	FPR2	FPR3	FRS2	GAD1	GAS1	GDI1	GGA1	GLO1	IDH2	IDI1	LAP3	LRP1	LSP1	MAP2	MCM3	MCM4	MCM5	MCM6	MDN1	NAB2	NDE1	NET1	NFU1	NMT1	NOB1	NOP56	NRP1	PCM1	PDX1	PGK1	PGM1	PIM1	PLP1	PLP2	PRC1	PTK2	PWP1	RAF1	RBL2	RFC1	RPL10	RPL30	RPL5	RPN1	RPS12	RPS13	RPS15	RPS3	RRP12	SEC13	SEC63	SKP1	SMC3	SOD1	SOD2	SRP54	SRP68	SUB1	TAF6	TAL1	TEP1	TOM1	TOP1	TPI1	TPM1	TPM2	TSR1	UBA1	USO1	UTP4	VPS28	VPS35
3.357922597582948	2.413038877385859	3.21190493473292	2.4407460885562875	2.6927578313817775	2.473968119601878	2.284566280633236	2.591427565416705	3.250681883529313	2.2752839103531497	3.187652903306317	2.817411862778432	2.254813237984013	2.0949289602569827	2.3867821838996566	2.851527956814089	2.541057064617474	2.827636357493572	2.179918895784471	2.873172782794306	2.463777881059339	2.4320614496245874	3.231289629383733	3.5238057422087143	2.056334926095026	2.7937780567163624	3.3512749221702203	2.979285116249718	3.0789823312615408	2.557416076644549	2.9250636277120687	2.7587816830126175	2.3261954555334983	2.3201982357963686	2.8991688021409816	3.0019597962671725	3.1789888030976408	2.6443551884500907	2.799126618302798	4.776057833548375	2.178467544309192	2.1859403183109842	2.0950318194191087	2.656644669549454	2.665984552898225	2.7157369331339227	2.030258069086778	2.5985303804050828	2.3691507249930273	2.4339260551328645	2.6991624243560044	3.111683216364764	2.9017928506051103	2.0471766417934796	2.9109670609694067	3.3870077179504214	2.4716943885036233	2.675046436481665	2.316598521347367	2.3958284838633856	3.3997276629645694	2.6283845942170387	2.38355925195192	2.060590519319732	3.6273779864416267	2.608701066359248	2.7109766019570705	2.877982138001044	2.9518270628914203	2.3462736062004135	2.6881864047543207	3.0543055479787853	2.836787011885923	3.11067666927615	2.950829898091799	2.653406260367592	4.086929434405566	2.881994684280653	3.208315809503693	2.685177575485144	2.8939593562181223	3.416435035896238	4.0380620450828175	2.1679122452321566	2.3468541542428176	2.9099252568660896	2.6210605176873507	2.378420196760204	3.040920623624542	2.9169164964760554	2.6280150336480674	2.706483214246961	2.6378685269631577	2.9896096159880092	2.7035254201683188	2.3792634280487523	2.4098640013680366	2.2660401353059796
