YPL081W	YOL086C	YJR009C	YGR192C	YJL052W	YJR104C	YAL038W	YCR012W	YCL030C	YBR011C	YNR001C	YHR174W	YDR050C	YKL152C	YGR264C	YPR080W	YHR018C	YER165W	YFR053C	YGL253W	YGL008C	YGL040C	YER091C	YGL147C	YLR448W	YLR061W	YNL178W	YOR361C	YJL080C	YLR303W	YGR088W	YLR044C	YKL182W	YGL234W	YGR204W	YJL130C	YPR033C	YGL009C	YHR037W	YFL045C	YMR108W	YJL026W	YKR057W	YIL148W	YGR118W	YBL087C	YOL120C	YKR059W	YLL024C	YLR180W	YNL241C	YDL229W	YDR481C	YMR235C	YER148W	YGL167C	YPR183W	YOR120W	YKL060C	YKL104C	YDR155C	YDR035W	YJL041W	YBR112C	YLR354C	YMR186W	YDR037W	YPR181C	YDR454C	YPL117C	YLR060W	YFL022C	YKL024C	YGR282C	YCR088W	YCR053W	YGR193C	YJL034W	YLR249W	YGR240C	YMR205C	YDL185W	YHR025W	YGR019W	YMR173W	YPL231W	YOL051W	YMR286W	YOR098C	YDL066W	YER103W	YPR074C	YEL034W	YBL041W	YLR300W	YOR157C	YGL123W	YCL037C	YCL054W	YCR046C	YCR057C	YCR093W	YDL126C	YPL131W	YJR123W	YOR096W	YGR159C	YML010W	YKL216W	YKL117W	YGL148W	YDR353W	YKL019W	YJR139C	YAL012W	YKL080W	YDR074W	YBL017C	YOR133W	YPR190C	YDR356W	YDR405W	YDL078C	YLR314C	YHR094C	YAL003W	YLR113W	YPR159W	YMR309C	YLR335W	YJL176C	YMR091C	YHR148W	YOR153W	YGL238W	YLR175W	YKL205W	YMR037C	YFR002W	YPR163C	YKL014C	YKL110C	YDR087C	YLR398C	YKL056C	YKL054C	YLR399C	YKL196C	YKL073W	YKR014C	YKL128C	YKR042W	YKR043C	YKR079C	YKR090W	YLR058C	YBR263W	YEL046C	YMR120C	YMR116C	YBL068W	YBR059C	YBR121C	YBR139W	YBR198C	YBL091C	YBL043W	YBR078W	YBR079C	YBR106W	YMR217W	YPL243W	YHR201C	YHR020W	YHR104W	YHR183W	YHL001W	YHR052W	YHR098C	YHR099W	YHR158C	YIL140W	YGR061C	YLR150W	YER048C	YFR030W	YLR025W	YLR250W	YER043C	YEL071W	YEL031W	YER006W	YER057C	YER110C	YER062C	YMR038C	YMR146C	YOL094C	YGR009C	YIL138C	YIL129C	YIL053W	YPL028W	YLR075W	YDR238C	YMR311C	YOL059W	YGR203W	YFL023W	YFR010W	YGL171W	YLR048W	YGL245W	YGL105W	YNL039W	YJR143C	YJL076W	YJR014W	YJR065C	YJR070C	YMR170C	YPL085W	YPR145W	YGR180C	YGR267C	YOR347C	YML103C	YLR089C	YGL202W	YGL120C	YOR142W	YDL145C	YNL281W	YNL273W	YNL173C	YNL123W	YNL041C	YNL009W	YPL061W	YMR121C	YML012W	YML070W	YML126C	YNL220W	YDL022W	YNR016C	YER151C	YKR008W	YML073C	YPL037C	YNL189W	YPL116W	YPL032C	YML127W	YMR277W	YDL001W	YHL007C	YHR179W	YML015C	YDL125C	YDR516C	YML069W	YMR318C	YMR229C	YDR279W	YLR301W	YLR359W	YLR370C	YLR221C	YLR429W	YLR387C	YOL109W	YOR195W	YPL226W	YLR106C	YPL253C	YPR069C	YOL097C	YLR330W	YDR033W	YOL061W	YDR510W	YLR197W	YPR004C	YDL171C	YLR367W	YOR163W
0.021324564	0.021278239	0.021217234	0.021128463	0.020963777	0.020757298	0.020748086	0.020664183	0.020526253	0.020420914	0.020381881	0.020127815	0.020056452	0.019918995	0.019863689	0.019820086	0.019693465	0.019475261	0.019246599	0.019237279	0.019171976	0.019033842	0.018846544	0.018822139	0.01878497	0.018745404	0.018697556	0.018370169	0.018334888	0.018334654	0.018318344	0.018049097	0.017731874	0.017680046	0.017400381	0.017320845	0.017067309	0.016887643	0.016865348	0.016848648	0.016799338	0.016680212	0.016666089	0.016642679	0.01663148	0.016571621	0.016426707	0.016196439	0.016193059	0.016081393	0.015962729	0.015887588	0.01587717	0.015802665	0.015678644	0.015653306	0.015226816	0.015178833	0.014803225	0.014547403	0.014546353	0.014263413	0.014246627	0.014237097	0.014084052	0.013990901	0.013915169	0.013718296	0.013584735	0.013531261	0.013479825	0.013263081	0.013184915	0.012888127	0.012834571	0.012645494	0.012416283	0.012415633	0.012201568	0.012049433	0.011836874	0.011782474	0.011681233	0.011619016	0.011610271	0.011533268	0.011520125	0.011512966	0.011265796	0.011255034	0.011229909	0.011210928	0.011125417	0.011117335	0.011116815	0.011100642	0.010984842	0.010730471	0.010561759	0.010518265	0.010308802	0.010280924	0.010072653	0.009635314	0.009508855	0.009494642	0.009491801	0.009411496	0.009312215	0.009214222	0.009205482	0.009176123	0.00914077	0.009033986	0.00901204	0.008988792	0.008923861	0.008843725	0.008787964	0.008775622	0.008739566	0.008727162	0.008520661	0.008481496	0.00842537	0.00832885	0.008092407	0.007879809	0.007757818	0.007455813	0.007432786	0.007316809	0.007146927	0.007001628	0.006978044	0.006972554	0.00694121	0.006846283	0.006814645	0.006750599	0.006707523	0.006681081	0.006649174	0.0066484	0.006481647	0.006449224	0.006301521	0.006065747	0.006061935	0.00604329	0.005710233	0.005709813	0.005690356	0.005680095	0.005648026	0.00556703	0.005506771	0.005428222	0.005396115	0.005249248	0.005249215	0.005230854	0.005190965	0.005188775	0.005170952	0.005035739	0.004987219	0.004979935	0.004896484	0.00485722	0.004740142	0.004740117	0.004625703	0.004539128	0.004416436	0.004380893	0.004326313	0.004220438	0.004173975	0.00396354	0.003963416	0.00375449	0.003648268	0.003633807	0.003452384	0.003405111	0.003400953	0.00337526	0.003354268	0.003311936	0.003285286	0.00326094	0.003247276	0.003226163	0.003201677	0.003162971	0.003114415	0.003095921	0.003040536	0.002930333	0.002922118	0.002921967	0.002872011	0.002828163	0.00249446	0.002474384	0.002435292	0.002396822	0.002366629	0.002350674	0.002344652	0.00224819	0.002230806	0.002179705	0.002059538	0.002026396	0.002024409	0.001904642	0.001767552	0.001733941	0.001728513	0.001661515	0.001609938	0.001579499	0.001563056	0.001536926	0.001526197	0.001497807	0.001473226	0.001427293	0.001364739	0.00125101	0.001193061	0.001187229	0.001117779	0.001095517	0.001038545	0.001009913	9.78911e-4	9.59579e-4	9.57154e-4	9.44815e-4	9.37099e-4	8.80078e-4	8.7048e-4	8.59098e-4	8.32278e-4	8.12473e-4	8.0627e-4	7.84977e-4	7.68709e-4	6.70025e-4	6.28558e-4	6.16278e-4	5.95774e-4	4.36684e-4	3.74464e-4	3.66983e-4	3.53297e-4	2.74085e-4	2.61749e-4	2.48033e-4	2.34938e-4	1.5323e-4	1.5159e-4	1.38063e-4	1.36928e-4	1.14528e-4	9.10098e-5	9.01836e-5	7.58777e-5	6.30946e-5	5.39305e-5	5.38457e-5	5.30745e-5	3.03161e-5	2.76449e-5	2.69473e-5	2.57722e-5	2.31656e-5	2.10372e-5	6.87052e-6	4.9491e-6	1.46905e-6	8.93825e-7	5.98409e-7	4.17802e-7
